transaction_id,amount,hour,day_of_week,merchant_category,transaction_type,location_risk,previous_transactions,avg_transaction_amount,is_international,is_fraud
TXN003153,146.68,18,2,Restaurant,ATM,Low,5,61.26,0,0
TXN003154,66.95,20,3,Restaurant,Contactless,Low,6,128.26,0,0
TXN003155,70.12,9,0,Electronics,Online,High,3,86.66,0,0
TXN003156,125.75,22,3,Restaurant,Online,Low,4,189.54,0,0
TXN003157,330.39,2,3,Electronics,Contactless,High,3,92.62,0,0
TXN003158,7.94,17,0,Grocery,POS,Medium,3,60.43,0,0
TXN003159,208.98,20,0,Restaurant,ATM,Medium,9,119.06,0,0
TXN003160,41.5,18,0,Electronics,Contactless,Low,7,30.72,0,0
TXN003161,70.42,4,5,Online,Online,Low,6,111.93,0,0
TXN003162,2.66,10,4,Grocery,Contactless,Low,5,104.95,0,0
TXN003163,42.98,9,5,Restaurant,Online,Low,8,71.25,0,0
TXN003164,83.81,16,3,Restaurant,POS,High,4,111.51,0,0
TXN003165,6.94,3,5,Grocery,POS,Low,6,158.24,0,0
TXN003166,81.06,20,5,Fuel,Online,Low,3,122.05,1,1
TXN003167,314.26,17,0,Restaurant,POS,Medium,3,190.26,0,0
TXN003168,13.36,17,0,Electronics,Online,Low,4,59.74,0,0
TXN003169,173.5,0,1,Grocery,POS,High,1,56.73,0,1
TXN003170,63.25,13,5,Restaurant,Contactless,Low,4,89.07,0,0
TXN003171,127.77,7,4,Grocery,POS,Low,3,103.31,0,0
TXN003172,36.17,1,3,Restaurant,Online,Medium,4,35.89,0,0
TXN003173,20.85,18,6,Luxury,Online,Low,3,112.82,0,0
TXN003174,20.99,14,6,Grocery,ATM,Low,5,170.05,0,0
TXN003175,8.77,1,2,Fuel,Online,Low,9,16.5,0,0
TXN003176,24.64,3,4,Fuel,Contactless,Low,7,157.81,0,0
TXN003177,130.96,0,4,Restaurant,Online,Low,6,75.67,0,0
TXN003178,256.13,18,1,Electronics,POS,Low,4,52.71,0,0
TXN003179,201.92,20,3,Fuel,Online,Low,5,121.22,0,0
TXN003180,138.67,9,3,Grocery,Online,Low,4,60.85,0,0
TXN003181,14.04,0,0,Grocery,Online,High,5,151.32,0,0
TXN003182,40.96,19,0,Restaurant,Online,Low,4,138.1,0,0
TXN003183,44.49,21,4,Grocery,Online,Low,5,88.68,0,0
TXN003184,34.51,14,1,Grocery,POS,Low,2,66.77,0,0
TXN003185,86.83,3,3,Electronics,POS,Medium,9,133.12,0,0
TXN003186,92.03,6,1,Grocery,Contactless,Low,7,122.94,0,0
TXN003187,52.97,6,2,Grocery,ATM,Medium,5,111.98,0,0
TXN003188,52.4,21,6,Electronics,POS,Low,5,84.33,0,0
TXN003189,211.62,17,3,Grocery,POS,Medium,4,99.56,0,0
TXN003190,186.87,12,0,Travel,POS,Medium,6,136.76,0,0
TXN003191,44.14,9,4,Grocery,ATM,Medium,3,111.34,0,0
TXN003192,294.11,23,1,Travel,POS,Low,2,160.39,1,1
TXN003193,366.44,7,6,Electronics,Online,Low,4,94.15,0,0
TXN003194,47.48,9,6,Restaurant,POS,Low,10,17.64,1,0
TXN003195,52.51,13,6,Grocery,Online,Low,6,81.26,0,0
TXN003196,84.54,13,0,Online,POS,Low,3,121.26,0,0
TXN003197,339.87,19,4,Travel,POS,Low,5,184.38,1,0
TXN003198,250.81,21,0,Grocery,Online,Low,2,134.76,0,0
TXN003199,12.99,10,3,Grocery,Online,Low,3,29.25,0,0
TXN003200,59.85,5,1,Restaurant,ATM,Low,9,157.68,1,1
TXN003201,96.72,20,2,Online,POS,Low,4,79.52,0,0
TXN003202,83.93,0,5,Fuel,Online,Low,1,71.21,0,1
TXN003203,25.86,18,6,Fuel,POS,Low,3,42.78,0,0
TXN003204,234.92,6,0,Grocery,Online,Low,4,91.66,0,0
TXN003205,135.59,23,5,Electronics,POS,Medium,4,62.71,0,0
TXN003206,218.35,17,1,Electronics,POS,Medium,6,138.55,0,0
TXN003207,234.88,2,3,Electronics,POS,Low,4,78.2,0,0
TXN003208,165.57,19,0,Grocery,Online,Low,1,54.32,1,0
TXN003209,69.41,10,3,Grocery,Online,Medium,7,129.48,0,0
TXN003210,113.16,4,2,Restaurant,Online,Medium,5,60.61,0,0
TXN003211,20.97,18,6,Restaurant,Online,Low,2,85.58,0,0
TXN003212,134.37,20,2,Electronics,POS,Low,4,153.53,0,0
TXN003213,23.7,23,6,Online,POS,Low,6,56.86,1,0
TXN003214,142.08,23,4,Electronics,POS,Low,3,123.19,0,0
TXN003215,31.3,1,4,Electronics,POS,Medium,4,62.73,0,0
TXN003216,15.01,21,4,Travel,POS,Low,8,82.35,0,0
TXN003217,21.68,3,3,Travel,POS,Medium,6,94.55,0,0
TXN003218,0.24,9,4,Online,ATM,Low,9,41.22,0,0
TXN003219,152.22,1,1,Grocery,Online,Low,6,62.34,1,0
TXN003220,158.19,7,5,Grocery,Online,Low,6,115.54,0,0
TXN003221,86.82,0,5,Restaurant,Online,Low,4,10.0,0,0
TXN003222,21.12,5,3,Electronics,Contactless,Low,14,173.27,0,0
TXN003223,10.47,10,3,Grocery,Online,Low,4,37.15,0,0
TXN003224,2.32,9,4,Restaurant,POS,Low,3,120.58,0,0
TXN003225,21.75,12,6,Electronics,Contactless,Low,8,127.9,0,0
TXN003226,265.81,0,5,Electronics,ATM,Low,3,106.32,0,0
TXN003227,33.18,1,5,Electronics,ATM,Medium,0,120.55,0,0
TXN003228,52.49,2,4,Grocery,Online,Low,6,182.71,0,1
TXN003229,13.36,8,3,Grocery,Online,Low,6,60.04,0,0
TXN003230,30.18,4,2,Fuel,Online,Low,3,88.81,0,0
TXN003231,87.88,9,6,Electronics,Online,Low,5,98.21,0,0
TXN003232,112.3,9,2,Online,POS,Medium,4,86.8,0,0
TXN003233,33.78,11,4,Grocery,ATM,Low,3,109.92,0,0
TXN003234,7.14,17,2,Online,Contactless,Low,4,101.04,0,0
TXN003235,59.52,20,1,Fuel,Online,Low,6,174.62,0,0
TXN003236,32.02,20,1,Electronics,POS,Low,7,109.25,0,0
TXN003237,29.75,0,1,Electronics,Online,Low,4,135.4,0,1
TXN003238,385.85,2,3,Electronics,POS,Medium,5,112.31,0,0
TXN003239,114.95,4,3,Fuel,Contactless,Low,3,47.3,0,0
TXN003240,97.67,16,3,Electronics,Online,Low,9,97.91,0,0
TXN003241,64.5,7,3,Restaurant,POS,Low,6,72.91,0,0
TXN003242,67.23,16,3,Fuel,Online,Low,2,49.45,0,0
TXN003243,93.42,8,4,Restaurant,ATM,Medium,3,121.93,0,0
TXN003244,143.06,5,2,Restaurant,POS,Medium,7,76.7,0,0
TXN003245,145.34,16,4,Grocery,POS,Low,3,44.94,0,0
TXN003246,22.6,7,2,Luxury,Online,Low,3,39.79,0,0
TXN003247,83.2,20,4,Travel,ATM,Low,5,26.02,1,0
TXN003248,63.71,6,1,Online,POS,Medium,4,100.17,0,0
TXN003249,245.31,6,0,Grocery,Online,Low,2,114.87,0,0
TXN003250,119.77,14,3,Luxury,Online,Low,0,76.26,0,0
TXN003251,91.24,6,0,Online,POS,Medium,6,49.13,0,0
TXN003252,14.71,21,0,Restaurant,POS,Medium,6,114.99,0,0
TXN003253,111.66,7,1,Fuel,POS,Low,2,102.47,0,0
TXN003254,14.96,8,0,Online,Contactless,Medium,3,71.45,0,0
TXN003255,49.36,14,0,Online,Contactless,Low,5,53.75,0,0
TXN003256,18.5,1,1,Restaurant,POS,Low,7,128.89,0,0
TXN003257,141.35,6,2,Electronics,Online,High,4,137.32,0,1
TXN003258,27.72,14,4,Luxury,Contactless,Low,3,89.33,0,1
TXN003259,59.68,17,5,Grocery,Online,Medium,5,146.09,0,0
TXN003260,271.23,21,0,Electronics,POS,Medium,7,100.71,0,0
TXN003261,27.43,17,3,Online,POS,Medium,6,188.15,0,0
TXN003262,85.07,9,1,Luxury,ATM,High,6,136.93,0,1
TXN003263,65.22,21,6,Online,Online,Low,9,57.72,0,0
TXN003264,2.19,17,6,Restaurant,Online,Low,6,109.52,0,0
TXN003265,188.86,0,0,Fuel,Online,Low,4,34.6,0,0
TXN003266,8.59,6,5,Online,POS,High,3,145.74,0,1
TXN003267,77.15,2,2,Electronics,POS,Low,3,146.96,1,0
TXN003268,98.7,13,2,Travel,Contactless,Medium,4,190.29,0,0
TXN003269,118.8,11,5,Restaurant,Contactless,Medium,6,121.32,0,0
TXN003270,140.01,13,3,Grocery,Online,Low,3,163.31,0,0
TXN003271,35.05,3,0,Grocery,POS,Low,5,123.82,0,0
TXN003272,1.2,12,3,Electronics,Online,Low,5,180.58,0,1
TXN003273,154.24,15,2,Fuel,Online,Low,1,106.59,0,0
TXN003274,92.06,15,6,Grocery,Online,Medium,6,93.69,0,0
TXN003275,217.03,21,2,Fuel,Contactless,Low,5,47.42,0,0
TXN003276,206.7,4,4,Restaurant,POS,Medium,7,82.36,0,0
TXN003277,222.43,19,2,Restaurant,Online,Low,4,103.35,0,0
TXN003278,79.65,5,1,Grocery,POS,Low,3,110.23,0,0
TXN003279,48.71,5,4,Restaurant,Online,Low,7,94.67,0,0
TXN003280,188.17,17,3,Grocery,Online,Medium,5,108.81,0,1
TXN003281,72.02,5,2,Grocery,Online,Low,7,65.13,0,0
TXN003282,24.32,6,5,Grocery,POS,Medium,2,176.96,0,0
TXN003283,231.7,23,1,Restaurant,Online,Low,6,98.68,0,0
TXN003284,257.02,23,4,Grocery,Contactless,Low,4,76.34,1,0
TXN003285,75.35,15,1,Grocery,Online,Low,1,73.4,0,0
TXN003286,9.45,8,4,Grocery,POS,Low,4,89.97,0,0
TXN003287,58.89,12,4,Online,ATM,Low,7,112.7,0,0
TXN003288,195.27,11,4,Online,POS,Low,9,164.5,0,0
TXN003289,278.46,18,5,Grocery,POS,Low,3,104.26,0,0
TXN003290,27.3,22,3,Electronics,Online,Low,7,131.27,0,0
TXN003291,8.32,22,4,Online,POS,Low,3,101.44,1,0
TXN003292,251.81,0,4,Grocery,Online,Low,2,151.78,0,0
TXN003293,59.2,7,1,Grocery,ATM,Medium,5,43.2,0,0
TXN003294,93.64,3,4,Grocery,POS,Low,4,97.42,0,0
TXN003295,413.29,20,3,Online,Online,Low,6,102.28,0,0
TXN003296,8.27,21,6,Travel,POS,Medium,6,159.29,0,0
TXN003297,125.4,18,5,Grocery,Online,Low,2,90.35,0,0
TXN003298,9.24,20,5,Grocery,POS,Low,4,47.69,0,0
TXN003299,56.49,4,1,Online,POS,Low,3,78.42,0,0
TXN003300,195.44,16,6,Fuel,POS,Medium,4,98.68,0,0
TXN003301,68.19,2,4,Restaurant,POS,Low,2,180.35,1,0
TXN003302,704.62,18,1,Electronics,POS,Low,6,131.47,0,0
TXN003303,98.26,0,5,Travel,Online,Low,4,95.65,0,0
TXN003304,46.48,22,3,Grocery,Online,Low,9,88.67,0,0
TXN003305,29.83,0,1,Travel,POS,High,1,78.69,1,0
TXN003306,51.79,22,3,Grocery,POS,Medium,3,116.16,0,0
TXN003307,55.93,19,6,Grocery,Online,Low,10,59.36,0,0
TXN003308,8.54,8,6,Fuel,Online,Low,4,99.38,0,0
TXN003309,55.36,22,2,Luxury,Online,Low,6,19.19,0,0
TXN003310,74.89,4,4,Electronics,Contactless,High,4,37.61,1,0
TXN003311,153.93,6,3,Grocery,Contactless,Low,4,33.45,0,0
TXN003312,128.31,5,4,Restaurant,POS,Medium,8,138.48,0,0
TXN003313,148.04,16,6,Restaurant,POS,Low,5,132.78,0,0
TXN003314,1.01,21,3,Travel,Contactless,Medium,7,98.46,0,0
TXN003315,29.46,16,0,Fuel,POS,Low,4,99.71,0,0
TXN003316,130.05,12,6,Grocery,Online,Low,8,104.4,0,0
TXN003317,79.4,11,0,Restaurant,Contactless,Low,4,55.56,0,0
TXN003318,0.64,3,0,Electronics,Online,High,6,73.76,0,1
TXN003319,195.86,7,6,Online,POS,Low,5,141.68,0,0
TXN003320,177.84,4,3,Fuel,Online,Low,8,159.38,0,0
TXN003321,95.4,4,5,Fuel,POS,Medium,1,64.95,0,0
TXN003322,8.25,12,5,Electronics,Contactless,Medium,6,67.55,0,0
TXN003323,174.56,10,4,Electronics,POS,Medium,3,120.83,0,0
TXN003324,105.17,7,0,Fuel,Online,Low,5,128.99,0,0
TXN003325,182.77,7,4,Electronics,Online,High,5,89.53,1,1
TXN003326,167.2,0,3,Online,POS,Low,4,162.38,0,0
TXN003327,194.95,12,4,Fuel,POS,Medium,7,99.1,0,0
TXN003328,87.58,4,4,Electronics,POS,High,6,21.29,0,0
TXN003329,18.14,20,0,Grocery,Online,Low,8,162.88,0,0
TXN003330,133.46,7,6,Restaurant,Contactless,Low,4,126.49,1,0
TXN003331,116.26,16,5,Grocery,POS,Low,6,175.12,0,0
TXN003332,162.69,22,1,Fuel,POS,Medium,7,84.36,1,0
TXN003333,22.34,22,2,Restaurant,Online,Low,1,50.26,0,0
TXN003334,26.03,12,3,Electronics,POS,Low,5,103.06,0,0
TXN003335,265.32,8,3,Travel,Online,Medium,6,104.48,1,1
TXN003336,166.34,1,3,Restaurant,POS,Low,2,68.82,0,0
TXN003337,286.61,18,2,Online,Online,Medium,4,10.0,0,0
TXN003338,170.61,19,1,Fuel,POS,Low,3,72.42,0,0
TXN003339,109.1,16,5,Fuel,POS,Low,3,169.81,0,0
TXN003340,127.4,6,4,Grocery,Online,High,1,124.35,0,0
TXN003341,263.93,2,5,Electronics,POS,Low,4,110.36,0,0
TXN003342,103.76,18,3,Grocery,ATM,Low,9,38.49,0,0
TXN003343,120.09,18,4,Restaurant,ATM,Medium,4,124.41,1,0
TXN003344,20.42,23,0,Electronics,POS,Low,8,51.15,0,0
TXN003345,77.08,8,5,Fuel,Contactless,Low,7,172.21,0,0
TXN003346,151.22,9,0,Electronics,POS,Low,7,120.13,0,0
TXN003347,37.92,13,0,Restaurant,ATM,High,5,80.54,0,0
TXN003348,27.12,17,6,Fuel,Online,Low,3,137.63,0,0
TXN003349,45.2,14,5,Fuel,POS,Low,8,43.29,1,0
TXN003350,33.17,0,3,Online,Contactless,Medium,6,139.7,1,0
TXN003351,29.04,5,2,Restaurant,Contactless,Low,6,114.35,0,0
TXN003352,66.38,14,3,Electronics,Online,Low,4,114.24,0,0
TXN003353,286.11,5,0,Fuel,Online,Low,5,131.1,0,0
TXN003354,84.88,17,0,Fuel,Contactless,High,6,98.8,0,0
TXN003355,24.98,0,3,Travel,Online,Low,3,134.16,1,1
TXN003356,9.61,23,2,Luxury,POS,Low,5,92.96,0,0
TXN003357,142.95,2,2,Electronics,Online,Medium,3,174.13,0,0
TXN003358,57.91,16,6,Luxury,ATM,Low,5,74.98,0,0
TXN003359,207.0,15,4,Grocery,Contactless,Low,1,57.66,0,0
TXN003360,129.28,7,1,Travel,Contactless,Low,4,70.03,1,0
TXN003361,190.9,16,0,Grocery,POS,Medium,5,60.57,0,0
TXN003362,38.09,7,2,Electronics,Online,Low,1,81.24,0,0
TXN003363,141.46,16,5,Online,POS,Low,8,120.4,0,0
TXN003364,36.79,8,6,Fuel,Online,Low,4,56.26,0,0
TXN003365,335.76,11,0,Online,Online,Low,6,92.18,1,0
TXN003366,121.4,18,1,Grocery,POS,High,8,150.93,0,0
TXN003367,47.08,3,5,Fuel,Online,Low,3,71.16,0,0
TXN003368,37.69,20,0,Travel,POS,Low,1,57.76,0,0
TXN003369,25.42,21,6,Grocery,POS,Low,4,77.97,0,0
TXN003370,142.35,10,6,Grocery,Online,Low,7,78.59,0,0
TXN003371,29.62,3,2,Grocery,ATM,Low,6,147.18,0,0
TXN003372,108.55,13,4,Online,POS,Low,6,204.43,0,0
TXN003373,36.89,13,3,Travel,POS,High,2,61.1,0,0
TXN003374,130.15,5,6,Electronics,POS,Low,4,120.88,0,0
TXN003375,202.45,16,5,Grocery,Online,Medium,3,103.13,0,0
TXN003376,180.62,1,3,Grocery,POS,Low,9,78.52,0,0
TXN003377,171.68,7,2,Fuel,ATM,Low,8,114.65,0,0
TXN003378,24.95,3,2,Online,Contactless,Low,7,126.19,0,0
TXN003379,11.1,9,5,Restaurant,Online,Low,6,84.45,0,0
TXN003380,144.06,6,1,Electronics,Online,High,3,42.99,0,0
TXN003381,55.13,3,6,Fuel,Online,Medium,7,77.6,0,0
TXN003382,67.95,15,5,Online,POS,High,3,80.75,0,1
TXN003383,3.8,13,0,Fuel,POS,Low,5,59.46,0,0
TXN003384,36.06,15,1,Online,Online,Low,5,153.69,0,0
TXN003385,4.11,8,3,Grocery,Contactless,Low,7,106.55,1,0
TXN003386,253.62,3,0,Restaurant,Contactless,Medium,7,96.35,0,0
TXN003387,33.47,23,1,Restaurant,Contactless,Low,1,88.69,0,0
TXN003388,97.79,5,3,Restaurant,Contactless,Medium,1,115.84,0,1
TXN003389,4.77,0,0,Restaurant,POS,Low,5,165.97,0,0
TXN003390,131.9,6,4,Grocery,POS,Medium,5,71.67,0,0
TXN003391,46.81,0,6,Grocery,Online,Low,5,89.63,0,0
TXN003392,273.84,18,5,Online,Online,Medium,5,152.67,1,0
TXN003393,262.84,7,5,Grocery,Online,Low,7,93.54,0,0
TXN003394,47.22,2,5,Online,Contactless,Low,5,132.25,1,1
TXN003395,277.47,0,4,Restaurant,Online,Low,6,111.8,0,1
TXN003396,667.4,0,6,Fuel,Online,Low,9,131.49,0,0
TXN003397,209.44,6,1,Online,POS,High,8,32.55,0,0
TXN003398,223.62,20,6,Travel,POS,Low,8,47.25,0,0
TXN003399,34.36,12,2,Fuel,Online,Medium,1,143.62,0,0
TXN003400,103.16,0,0,Grocery,Contactless,Low,5,54.29,0,0
TXN003401,8.35,15,1,Online,POS,Low,3,59.95,0,0
TXN003402,11.97,21,2,Travel,Online,Low,5,48.54,0,0
TXN003403,816.69,21,5,Travel,Contactless,Low,6,10.0,0,0
TXN003404,47.46,13,5,Travel,POS,Low,4,98.4,0,0
TXN003405,165.49,3,5,Electronics,POS,Low,3,96.31,0,0
TXN003406,197.2,22,2,Online,Online,Low,3,76.22,0,0
TXN003407,234.25,22,0,Grocery,Online,Low,8,215.19,0,0
TXN003408,725.3,11,0,Grocery,Contactless,Low,3,78.1,0,0
TXN003409,33.17,11,2,Grocery,POS,Low,6,85.57,0,0
TXN003410,4.94,16,3,Grocery,Online,Medium,3,135.06,0,0
TXN003411,63.56,20,5,Fuel,POS,Low,8,120.07,0,0
TXN003412,16.72,14,1,Grocery,Online,Low,5,109.65,0,0
TXN003413,2.72,9,0,Grocery,POS,Medium,7,107.95,0,0
TXN003414,53.63,2,6,Grocery,Online,Low,11,148.23,0,0
TXN003415,183.75,22,2,Restaurant,Online,Medium,6,84.78,0,0
TXN003416,100.22,19,3,Fuel,Online,Low,4,107.3,0,0
TXN003417,45.01,19,4,Fuel,Online,Medium,4,114.95,0,0
TXN003418,127.48,11,2,Travel,Online,Low,6,38.88,0,0
TXN003419,31.68,0,6,Fuel,Contactless,Low,6,96.87,0,0
TXN003420,1.74,0,3,Electronics,POS,High,11,97.63,0,0
TXN003421,173.45,9,4,Online,POS,Low,2,95.12,0,0
TXN003422,117.3,17,3,Grocery,Online,Low,6,53.62,0,0
TXN003423,172.41,14,0,Electronics,Online,Low,7,33.95,0,0
TXN003424,4.77,1,2,Restaurant,POS,Medium,8,107.78,1,0
TXN003425,217.77,16,6,Travel,Online,Low,7,49.57,0,0
TXN003426,115.96,7,4,Luxury,POS,Medium,5,95.5,0,0
TXN003427,99.45,21,3,Grocery,POS,Medium,3,140.59,0,0
TXN003428,117.58,21,4,Restaurant,POS,Low,4,159.49,0,0
TXN003429,239.79,8,1,Restaurant,Contactless,Low,10,85.88,0,0
TXN003430,106.1,20,6,Grocery,ATM,Low,4,129.61,0,0
TXN003431,104.37,19,2,Grocery,POS,Low,9,81.61,0,0
TXN003432,561.06,10,0,Travel,POS,Low,7,38.65,0,0
TXN003433,169.63,5,4,Grocery,POS,Low,7,106.08,1,0
TXN003434,70.07,23,5,Grocery,POS,Low,3,116.85,0,0
TXN003435,147.47,13,3,Grocery,ATM,Low,5,106.98,0,0
TXN003436,59.16,0,5,Grocery,POS,Low,6,71.68,0,0
TXN003437,31.19,6,4,Grocery,POS,High,3,189.67,0,0
TXN003438,109.01,23,6,Electronics,POS,Medium,4,121.06,0,0
TXN003439,316.03,8,5,Electronics,POS,Low,3,157.59,0,0
TXN003440,317.65,10,3,Online,Online,High,8,98.93,0,0
TXN003441,50.21,23,4,Grocery,Online,Medium,4,108.35,0,0
TXN003442,90.01,22,0,Fuel,POS,Low,4,148.34,0,0
TXN003443,28.54,15,0,Online,POS,Low,5,100.15,1,1
TXN003444,651.99,18,2,Online,Online,Medium,5,63.63,0,0
TXN003445,476.34,1,0,Electronics,ATM,High,5,117.95,1,1
TXN003446,125.81,14,4,Electronics,POS,Medium,4,97.35,0,0
TXN003447,195.81,2,6,Restaurant,POS,Low,3,117.94,0,0
TXN003448,150.67,3,4,Online,POS,Low,3,80.54,0,0
TXN003449,107.92,19,0,Grocery,Online,Low,2,84.66,0,0
TXN003450,6.58,21,1,Electronics,POS,Low,4,143.46,0,0
TXN003451,72.78,6,4,Luxury,POS,Low,5,135.87,0,1
TXN003452,134.79,11,2,Fuel,POS,Low,1,28.68,0,0
TXN003453,135.81,3,1,Restaurant,Online,Low,8,102.73,0,0
TXN003454,56.04,9,0,Restaurant,POS,Low,4,179.49,0,0
TXN003455,341.04,5,6,Grocery,Online,High,5,118.01,0,1
TXN003456,21.98,21,3,Fuel,Online,Low,6,137.91,0,0
TXN003457,83.26,13,4,Restaurant,Online,Low,5,104.55,0,0
TXN003458,140.88,2,3,Restaurant,Online,Low,3,35.67,0,0
TXN003459,143.34,16,5,Luxury,Online,Low,5,80.34,0,0
TXN003460,125.51,10,2,Travel,Contactless,Medium,2,16.23,0,0
TXN003461,38.64,9,1,Grocery,ATM,Medium,6,125.62,0,0
TXN003462,20.38,20,3,Restaurant,Online,Low,7,99.19,0,0
TXN003463,121.25,9,2,Fuel,ATM,Medium,11,134.32,0,0
TXN003464,109.75,9,3,Restaurant,Online,Low,5,131.39,1,0
TXN003465,23.72,2,3,Electronics,POS,Low,6,135.22,0,0
TXN003466,146.55,23,2,Restaurant,POS,Low,1,134.5,1,0
TXN003467,72.87,14,4,Restaurant,POS,High,3,22.86,0,0
TXN003468,132.23,16,3,Restaurant,POS,Low,7,95.22,0,0
TXN003469,217.95,17,2,Online,POS,Low,3,58.74,1,0
TXN003470,22.32,18,3,Grocery,POS,Low,6,99.24,1,0
TXN003471,2.32,18,6,Electronics,Contactless,Low,3,144.64,0,0
TXN003472,181.21,11,4,Fuel,POS,Low,5,126.67,0,0
TXN003473,112.9,23,6,Online,Online,Low,8,98.95,0,0
TXN003474,144.33,4,6,Grocery,Contactless,Low,7,133.24,1,0
TXN003475,218.53,23,2,Electronics,Online,Medium,3,114.67,0,0
TXN003476,194.83,15,6,Online,Online,Low,4,112.75,0,0
TXN003477,389.06,14,3,Online,Online,Medium,6,84.5,1,0
TXN003478,92.13,14,0,Online,POS,Low,8,44.5,0,0
TXN003479,80.45,5,4,Electronics,POS,Low,5,133.71,0,1
TXN003480,61.68,11,3,Luxury,ATM,Low,2,192.26,0,0
TXN003481,20.02,1,1,Fuel,POS,High,3,89.06,0,0
TXN003482,102.01,19,2,Restaurant,ATM,Low,3,113.15,0,0
TXN003483,38.92,8,3,Grocery,POS,High,4,90.02,0,0
TXN003484,305.06,3,4,Restaurant,Online,Low,7,169.32,0,0
TXN003485,105.02,4,6,Electronics,Online,Medium,3,149.17,0,0
TXN003486,107.83,20,4,Electronics,Contactless,High,5,135.94,0,0
TXN003487,52.61,7,1,Restaurant,POS,Low,4,129.53,0,0
TXN003488,6.41,21,6,Grocery,Contactless,Low,8,107.92,0,0
TXN003489,3.87,9,1,Grocery,Online,Low,9,76.99,1,0
TXN003490,66.06,6,5,Electronics,Online,Medium,9,135.77,0,0
TXN003491,10.6,21,5,Travel,Online,Low,5,66.34,1,0
TXN003492,112.03,13,3,Grocery,POS,Medium,8,85.58,0,0
TXN003493,255.41,4,0,Travel,Online,Medium,7,119.08,0,0
TXN003494,257.38,15,6,Restaurant,POS,Low,5,20.22,1,0
TXN003495,129.12,14,4,Restaurant,POS,Low,4,141.69,1,0
TXN003496,28.47,4,0,Fuel,ATM,Medium,6,139.54,0,0
TXN003497,238.53,2,6,Travel,Contactless,Low,6,110.19,0,0
TXN003498,260.69,22,6,Grocery,Online,High,4,111.95,0,0
TXN003499,26.28,9,6,Electronics,Online,Low,4,60.33,0,0
TXN003500,160.47,4,6,Restaurant,Online,Medium,5,125.81,0,0
TXN003501,40.51,22,0,Online,ATM,Low,5,71.4,0,0
TXN003502,194.73,14,3,Grocery,Contactless,Medium,10,53.8,0,0
TXN003503,707.01,17,2,Fuel,Online,Low,3,126.03,0,0
TXN003504,3.66,7,2,Online,POS,Low,3,103.82,0,0
TXN003505,273.19,20,2,Online,POS,Low,3,174.69,0,0
TXN003506,116.94,1,1,Grocery,POS,High,3,136.02,0,0
TXN003507,435.14,21,6,Fuel,Contactless,Low,8,68.22,0,0
TXN003508,75.06,7,6,Grocery,Contactless,High,4,106.69,0,0
TXN003509,225.58,22,4,Travel,Online,Low,3,118.17,0,0
TXN003510,7.73,7,1,Electronics,Contactless,Low,7,91.51,0,0
TXN003511,49.01,3,4,Travel,POS,Low,3,80.75,0,0
TXN003512,8.32,18,5,Online,Online,Low,9,41.6,0,1
TXN003513,444.32,22,4,Online,Online,Medium,6,160.29,0,0
TXN003514,203.78,17,4,Online,Online,Low,6,119.42,0,0
TXN003515,229.71,20,3,Grocery,Online,High,2,30.83,0,0
TXN003516,333.61,22,2,Grocery,POS,Low,7,180.67,0,0
TXN003517,10.67,0,6,Restaurant,Online,Low,8,134.41,0,0
TXN003518,58.45,19,1,Fuel,Online,Low,4,162.14,0,0
TXN003519,8.84,14,5,Grocery,ATM,Low,2,204.3,1,0
TXN003520,28.41,17,1,Electronics,Online,Low,7,110.8,0,0
TXN003521,31.26,21,6,Online,POS,Low,2,113.68,0,0
TXN003522,75.98,11,3,Online,Online,Medium,6,10.0,0,0
TXN003523,37.53,0,4,Grocery,POS,Low,5,106.48,0,0
TXN003524,12.77,6,5,Electronics,POS,Medium,6,81.82,1,0
TXN003525,22.0,18,2,Restaurant,Online,Low,3,73.65,0,0
TXN003526,19.12,0,6,Online,POS,Low,5,46.61,0,0
TXN003527,433.77,23,0,Fuel,Online,Low,6,123.85,0,0
TXN003528,170.9,6,0,Online,POS,Medium,6,70.63,0,0
TXN003529,412.15,1,3,Travel,POS,Low,3,137.66,0,0
TXN003530,69.52,6,2,Online,Online,Low,3,48.04,0,0
TXN003531,39.15,18,0,Travel,POS,Low,5,26.5,1,0
TXN003532,192.11,12,0,Online,POS,Low,2,170.46,0,0
TXN003533,47.39,23,6,Luxury,POS,High,10,151.3,0,0
TXN003534,42.7,4,5,Electronics,POS,Medium,4,59.09,0,0
TXN003535,31.75,22,5,Grocery,POS,Low,2,75.36,0,0
TXN003536,16.67,18,6,Online,POS,Low,5,102.04,0,0
TXN003537,35.56,0,1,Grocery,Online,Medium,4,134.84,0,0
TXN003538,52.68,0,6,Fuel,POS,Low,2,132.45,1,0
TXN003539,134.5,17,2,Luxury,POS,Medium,8,87.33,0,0
TXN003540,7.75,23,0,Luxury,Online,Low,3,97.85,0,1
TXN003541,28.36,0,5,Grocery,POS,Low,1,112.55,0,0
TXN003542,198.67,4,6,Fuel,Online,Low,6,47.64,0,0
TXN003543,19.07,8,5,Fuel,POS,Medium,3,89.24,0,0
TXN003544,50.34,11,5,Electronics,Contactless,Low,10,106.65,1,0
TXN003545,239.99,8,1,Online,POS,Low,3,100.61,0,0
TXN003546,20.2,17,2,Restaurant,Online,Low,3,182.44,0,0
TXN003547,10.36,22,4,Online,POS,Low,4,96.66,0,0
